horse_id;horsename;horsenumber;weight;draw;sex;saddle;dam;damby;colour;equipment;equipmentshoes;equipmentheadgear;equipmenttongue;gelded;owner;race_num;raceprogramcode;racedate;race_date_time;month;horse_ref;lengthsbehind;meritrating;race_name;race_description;race_surface;race_class;race_distance;result_pos1;result_pos2;result_pos3;result_pos4;finish_position;jockey_name;venue;last_month_runs;ltwo_month_runs;last_month_wins;last_two_month_wins;perc_win_one_month;perc_win_ltwo_month;last_month_seconds;last_two_month_second;perc_sec_lone_month;perc_sec_ltwo_month;last_month_third;last_two_month_third;perc_third_lone_month;perc_third_ltwo_month;last_month_FOURTH;last_two_month_FOURTH;perc_fourth_lone_month;perc_forth_ltwo_month;Last_month_Tfour_positions;Last_two_month_Tfour_positions;perc_topfor_lone_month;perc_topfor_ltwo_month;trainercurrent;T_ltwo_month_runs;T_perc_win_ltwo_month;T_perc_sec_ltwo_month;T_perc_third_ltwo_month;T_perc_forth_ltwo_month;T_perc_topfor_ltwo_month;breeder;B_venue;B_ltwo_month_runs;B_perc_win_ltwo_month;B_perc_sec_ltwo_month;B_perc_third_ltwo_month;B_perc_forth_ltwo_month;B_perc_topfor_ltwo_month;hj_ltwo_month_runs;hj_ltwo_month_top4;hj_ltwo_month_top3;hj_ltwo_month_top2;hj_ltwo_month_wins;h_ltwo_month_runs;h_ltwo_month_top4;h_ltwo_month_top3;h_ltwo_month_top2;h_ltwo_month_wins;target_win;0;1
370737;Chocolate Martini;2;60;6;F;2;Count To Ten;Count Dubois (GB);b;A;A;NA;NA;NULL;Mr Y Langevin &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370738;I Belong;3;60;4;C;3;Botoolah (AUS);All Too Hard (AUS);b;A;A;NA;NA;NULL;Mr J E Finlayson;3;XVD;2024/07/04 12:30;2024/07/04 12:30;7;229365;0;0;TAB TELEBET 0861 000 822 MAIDEN JUVENILE PLATE;For 2 yo R100 000 Win CRS Bonus;Turf;MAIDEN JUVENILE PLATE;1700;3;6;5;8;1;G Lerena;Vaal;5;18;2;6;40;33.3333333333333;1;7;20;16.6666666666667;0;1;0;5.55555555555556;0;1;0;5.55555555555556;3;11;60;61.1111111111111;R R Magner;7;14.2857142857143;0;0;0;14.2857142857143;Narrow Creek Stud;Vaal;7;14.2857142857143;28.5714285714286;0;0;42.8571428571429;0;0;0;0;0;1;1;1;1;0;1;0.782;0.218
374356;NAVY STRENGTH;8;61;8;G;8;Spring Lilac;Joshua Dancer (USA);b;A t ;NA;NA;t;NULL;Mr Greg Bortz &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
374357;SUPREME DREAM;7;54;7;M;7;Supreme Sunset;Western Winter (USA);b;AB  ;NA;B;NA;NULL;Mr T L Bailes;6;XDD;2024/08/17 12:15;2024/08/17 12:15;8;253323;6.20;84;CHAMPION JOCKEY RICHARD FOURIE CLASS 3;Open. Benchmark at 60.0kg = 96;Turf;B;1800;3;1;2;6;10;G Wright;Hollywoodbets Durbanville;9;9;0;0;0;0;0;9;0;0;3;3;33.3333333333333;33.3333333333333;1;1;11.1111111111111;11.1111111111111;4;4;44.4444444444444;44.4444444444444;Brett Crawford;10;10;10;20;20;60;Mr T L Bailes;Hollywoodbets Durbanville;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9;0.1
374358;GREEN MANDARIN;4;55;4;G;4;Narjis (AUS);Galileo (IRE);b;A   ;NA;NA;NA;NULL;Messrs Asogan Govender, S Poriazis &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
374359;KING PELLES;7;60;7;G;7;Grail Maiden (AUS);Galileo (IRE);ch;AB  ;NA;B;NA;NULL;Lucky Vest 12 CC (Nom: Mr Ravi Padayachee), Messrs D D MacLean, G J Player &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
374360;MOHANDAS;8;58.5;8;G;8;Seeking;Giant&#39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
374361;HELIOTROPE;6;55;6;F;6;Wisdom Stone (IRE);Dalakhani (IRE);b;AB  ;NA;B;NA;NULL;Greenacres Trust (Nom: Mr N M Shirtliff), Mr D &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
374362;BATON ROUGE;1;61.5;1;G;1;Louisiana;Ideal World (USA);ch;A   ;NA;NA;NA;NULL;Dare 2 Dream Racing Syndicate (Nom: Piet Botha);7;XDD;2024/08/17 12:15;2024/08/17 12:15;8;226402;2.95;79;CHAMPION TRAINER JUSTIN SNAITH CAPE C STAKES;For All Horses with a nett rating of 78 &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
374363;OZARK;4;52.5;4;G;4;Spice Girl;Var (USA);b;A   ;NA;NA;NA;NULL;Mr S S Govender &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
371327;Heart Peaks;5;57;9;F;5;Bountiful Harvest;Kahal (GB);b;A;A;NA;NA;NULL;Mr Colin Bird;7;XTD;2024/07/11 12:05;2024/07/11 12:05;7;227991;12.00;86;WWW.TAB4RACING.COM FM 90 DIVIDED HANDICAP (F &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
371328;Primrose Path;7;54;2;F;7;Express Queen;Jet Master;b;A;A;NA;NA;NULL;Mr J Wolff;7;XTD;2024/07/11 12:05;2024/07/11 12:05;7;253723;12.20;78;WWW.TAB4RACING.COM FM 90 DIVIDED HANDICAP (F &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
371329;Radu;10;52.5;8;F;10;Ikimasu;Admire Main (JPN);b;A;A;NA;NA;NULL;Sean Tarry Racing (Pty) Ltd;7;XTD;2024/07/11 12:05;2024/07/11 12:05;7;226113;17.70;75;WWW.TAB4RACING.COM FM 90 DIVIDED HANDICAP (F &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
371330;Sunshine Day;2;58;9;F;2;Carienda (AUS);Duke Of Marmalade (IRE);b;Ae;A;NA;NA;NULL;Messrs J F &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
371331;Gimmefabulous;4;58;7;F;4;Being Fabulous (AUS);High Chaparral (IRE);b;AHe;A;H;NA;NULL;Messrs J F &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
371332;Doitwithdiamonds;2;59.5;1;F;2;Heart&#39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
371333;Dancing Dora;8;53.5;5;M;8;Dance Over;Twice Over (GB);b;At;A;NA;t;NULL;Dr M Taljaardt &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
371334;Solo Diva;6;55.5;3;F;6;Soloist;Kahal (GB);b;AHt;A;H;t;NULL;Mr K P &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
371335;One Party;7;54;6;F;7;Fiesta Queen;Parade Leader (USA);ch;A;A;NA;NA;NULL;Messrs F Bronkhorst, T J Shawe, Jan &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370749;Royal Horizon;4;60;2;F;4;RightRoyalRussian;Windrush (USA);ch;AHt;A;H;t;NULL;Mr S S Pooe;4;XVD;2024/07/04 12:30;2024/07/04 12:30;7;227145;6.75;59;PLAY SOCCER 6, 10 AND 13 MAIDEN PLATE (F &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370750;Ice Cap;2;60;9;F;2;Winter&#39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370751;Future Date;8;57;11;F;8;Engagement;Announce;b;A;A;NA;NA;NULL;Mr St John D Gray;4;XVD;2024/07/04 12:30;2024/07/04 12:30;7;229060;9.00;0;PLAY SOCCER 6, 10 AND 13 MAIDEN PLATE (F &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370752;Pass The Baton;1;60;5;F;1;Diamond League;Dynasty;b;t;NA;NA;t;NULL;Mr &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370753;Someday Maybe;5;60;3;F;5;Countess Corlia;Count Dubois (GB);b;ABt;A;B;t;NULL;Mr S J Myburgh;4;XVD;2024/07/04 12:30;2024/07/04 12:30;7;225844;10.00;56;PLAY SOCCER 6, 10 AND 13 MAIDEN PLATE (F &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370754;Cartagena;3;60;8;F;3;Magical Dynasty;Dynasty;b;AB;A;B;NA;NULL;Mr Andre du Plessis;4;XVD;2024/07/04 12:30;2024/07/04 12:30;7;228718;12.25;61;PLAY SOCCER 6, 10 AND 13 MAIDEN PLATE (F &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370755;Sequestrate;11;57;6;F;11;Seville Orange;Duke Of Marmalade (IRE);b;A;A;NA;NA;NULL;Drakenstein Stud (Nom: Mrs G A Rupert);4;XVD;2024/07/04 12:30;2024/07/04 12:30;7;229575;13.00;0;PLAY SOCCER 6, 10 AND 13 MAIDEN PLATE (F &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370756;Shes Everything;12;57;1;F;12;Honey Bunch;Right Approach (GB);ch;A;A;NA;NA;NULL;Bryan &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370757;Paradise Flower;6;60;2;F;6;Jet To Paradise;Jet Master;b;ABt;A;B;t;NULL;Mr S R Potgieter;4;XVD;2024/07/04 12:30;2024/07/04 12:30;7;225984;16.75;45;PLAY SOCCER 6, 10 AND 13 MAIDEN PLATE (F &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370758;Green Lightning;9;57;6;F;9;Bid Catcher;Ashaawes (USA);b;AH;A;H;NA;NULL;Green Lightning Racing (Pty) Ltd;4;XVD;2024/07/04 12:30;2024/07/04 12:30;7;230661;16.75;0;PLAY SOCCER 6, 10 AND 13 MAIDEN PLATE (F &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370759;Callmewhenuneedme;4;56.5;12;F;4;Syringa;Argonaut;b;A;A;NA;NA;NULL;Mr V C Veeramootoo;5;XVD;2024/07/04 12:30;2024/07/04 12:30;7;228251;0;90;RACING TODAY FM 96 DIVIDED HANDICAP (F &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370760;Second Breath;12;52;8;F;12;Breathtaking;Captain Al;b;A;A;NA;NA;NULL;Nu-Atlas Racing (Nom: Mr P J Klaasen);5;XVD;2024/07/04 12:30;2024/07/04 12:30;7;252869;4.25;80;RACING TODAY FM 96 DIVIDED HANDICAP (F &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370761;Tulip Tree;2;60;4;F;2;Boxwood Bower (IRE);Fastnet Rock (AUS);b;AB;A;B;NA;NULL;Mr W H Ackerman;5;XVD;2024/07/04 12:30;2024/07/04 12:30;7;253861;4.50;96;RACING TODAY FM 96 DIVIDED HANDICAP (F &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370762;On Cue;10;53;2;M;10;Jet Set Go;Jet Master;b;ABt;A;B;t;NULL;Mr G Frank &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370763;Wings Within Me;5;56.5;9;F;5;Fly Rebecca Fly;Mambo In Seattle (USA);b;AH;A;H;NA;NULL;Messrs J Nassif, G, K &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370764;Alesia&#39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370765;Green Flash;11;52.5;7;F;11;Winter Star;Solskjaer (IRE);b;A;A;NA;NA;NULL;Messrs J F &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370766;One Fell Swoop;1;63.5;3;F;1;Imperadora;Philanthropist (USA);b;A;A;NA;NA;NULL;Mrs S Viljoen;5;XVD;2024/07/04 12:30;2024/07/04 12:30;7;227515;9.00;104;RACING TODAY FM 96 DIVIDED HANDICAP (F &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370767;Midnight Gem;6;56.5;11;M;6;Patchouli Moon;Al Mufti (USA);b;AB;A;B;NA;NULL;Messrs P J, N, R &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370768;Sigrid Swing;9;53.5;1;F;9;Carousel Swing;Trippi (USA);b;ABt;A;B;t;NULL;Mr S S Pooe;5;XVD;2024/07/04 12:30;2024/07/04 12:30;7;227493;11.25;84;RACING TODAY FM 96 DIVIDED HANDICAP (F &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370769;Runway Bomb;3;57.5;10;F;3;Schiffer;Var (USA);b;A;A;NA;NA;NULL;Mrs S Viljoen;5;XVD;2024/07/04 12:30;2024/07/04 12:30;7;227307;15.25;92;RACING TODAY FM 96 DIVIDED HANDICAP (F &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370770;Dolcezza;8;54;5;F;8;Rubix;Dynasty;b;At;A;NA;t;NULL;Messrs Joshua Peter &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370771;Golden Aspen;5;58.5;12;M;5;Twin Aspens;Fort Wood (USA);b;A;A;NA;NA;NULL;Messrs G W Jooste, X Spies &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370772;What A Lucy;2;59.5;11;F;2;Ha Lucy;Trippi (USA);b;AHt;A;H;t;NULL;Drakenstein Stud (Nom: Mrs G A Rupert);6;XVD;2024/07/04 12:30;2024/07/04 12:30;7;227279;0.75;78;RACEHORSE OWNERS ASSOCIATION FM 78 DIVIDED HANDICAP (F &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370773;Micke&#39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370774;Where&#39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370775;Golden Moment;14;54.5;9;F;14;Millenium Reign;King Of Kings (IRE);b;A;A;NA;NA;NULL;Sean Tarry Racing (Pty) Ltd;6;XVD;2024/07/04 12:30;2024/07/04 12:30;7;229183;4.00;82;RACEHORSE OWNERS ASSOCIATION FM 78 DIVIDED HANDICAP (F &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370776;Glawari;6;58;5;F;6;The Merry Widow;Captain Al;b;A;A;NA;NA;NULL;Messrs  S P Mootien &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370777;The Navy Lark;12;55.5;8;F;12;Free As A Bird;National Emblem;b;aBt;a;B;t;NULL;Mr Harry Govender;6;XVD;2024/07/04 12:30;2024/07/04 12:30;7;227338;6.75;70;RACEHORSE OWNERS ASSOCIATION FM 78 DIVIDED HANDICAP (F &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370778;Samoa;17;52;1;M;17;South Sea Lady (AUS);Torrential (USA);b;AB;A;B;NA;NULL;Mr S M Nel &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370779;Countess Danza;15;52.5;6;F;15;Jet Danza;Jet Master;b;A;A;NA;NA;NULL;Mr &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370780;Northern Kitten;7;58;10;F;7;North Gate;Almushtarak (IRE);b;A;A;NA;NA;NULL;Mr M G Bothma;6;XVD;2024/07/04 12:30;2024/07/04 12:30;7;226482;8.75;75;RACEHORSE OWNERS ASSOCIATION FM 78 DIVIDED HANDICAP (F &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370781;Red Carpet Girl;16;52;2;M;16;Southern Lights;Captain Al;b;At;A;NA;t;NULL;Dr M Taljaardt;6;XVD;2024/07/04 12:30;2024/07/04 12:30;7;224177;9.00;62;RACEHORSE OWNERS ASSOCIATION FM 78 DIVIDED HANDICAP (F &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370782;Enchanting Lady;10;56;13;F;10;Equina;Silvano (GER);b;A;A;NA;NA;NULL;Jan &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370783;Phantom Express;3;59;4;F;3;Mamdooha (AUS);All American (AUS);b;A;A;NA;NA;NULL;Messrs M J Kapnias &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370784;Bad Hair Day;18;52;7;F;18;Bandola;Silvano (GER);b;At;A;NA;t;NULL;Mrs W van der Westhuizen;6;XVD;2024/07/04 12:30;2024/07/04 12:30;7;252919;13.75;50;RACEHORSE OWNERS ASSOCIATION FM 78 DIVIDED HANDICAP (F &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370785;Princess Lola;4;58.5;16;F;4;Fanzene;National Emblem;b;A;A;NA;NA;NULL;Mr T J Barnard;6;XVD;2024/07/04 12:30;2024/07/04 12:30;7;226822;15.00;76;RACEHORSE OWNERS ASSOCIATION FM 78 DIVIDED HANDICAP (F &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370786;Flying Broomstick;13;55.5;15;F;13;Spellbound;Trippi (USA);b;AB;A;B;NA;NULL;Mr N J W Deetlefs, Fred &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370787;Lady Elliot;8;56.5;17;F;8;La Collossa;Querari (GER);ch;A;A;NA;NA;NULL;Mrs L C A Bouwer &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370788;Love Tap;11;55.5;14;F;11;Love Without End;Dynasty;b;A;A;NA;NA;NULL;Messrs J A Maroun, D Anthony, V J Backos, A A Dormehl, D A Simpson, D Palmer &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370789;Moola Man;5;58;4;G;5;Miss Moneybags;West Man (USA);b;A;A;NA;NA;NULL;Messrs J F &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370790;Royal Edition;2;58.5;2;G;2;So Royal (ZIM);Kahir Almaydan (IRE);b;A;A;NA;NA;NULL;Mr E Blome;7;XVD;2024/07/04 12:30;2024/07/04 12:30;7;227506;2.00;80;RACING240 FOR RACING. FOR YOU MR 80 HANDICAP;Open;Turf;MR 80 HANDICAP;1700;5;2;9;7;2;S Khumalo;Vaal;6;12;0;0;0;0;1;8;16.6666666666667;25;1;2;16.6666666666667;16.6666666666667;1;2;16.6666666666667;16.6666666666667;3;7;50;58.3333333333333;P P Labuschagne;4;0;25;0;0;25;Mr G J Armitage;Vaal;9;11.1111111111111;33.3333333333333;0;0;44.4444444444444;0;0;0;0;0;0;0;0;0;0;0;0.892;0.108
370791;Viva De Janeiro;9;56;6;G;9;Little Jet;Jet Master;b;A;A;NA;NA;NULL;Messrs C J Potgieter, T J Shawe &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370792;Mocha Frappe;7;56.5;1;C;7;Nesspresso;Western Winter (USA);ch;AC;A;C;NA;NULL;Mr N Jonsson;7;XVD;2024/07/04 12:30;2024/07/04 12:30;7;228003;5.75;76;RACING240 FOR RACING. FOR YOU MR 80 HANDICAP;Open;Turf;MR 80 HANDICAP;1700;5;2;9;7;4;K A Brewer;Vaal;5;9;0;0;0;0;1;5;20;11.1111111111111;1;1;20;11.1111111111111;0;0;0;0;2;2;40;22.2222222222222;A G Laird;4;25;0;25;0;50;Wilgerbosdrift &amp;;;;;;;;;;;;;;;;;;;;
370793;Guy Alexander;10;52;7;H;10;Ibrox Park;Camden Park (USA);b;AKt;A;K;t;NULL;Mr C J Lensley &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370794;Black Lightning;3;58.5;3;G;3;Hungry Heart;Windrush (USA);b;A;A;NA;NA;NULL;Messrs J J Habib, W G Jackson, G J Nassif, J Nassif &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370795;Fushimi Inari;4;58;5;G;4;Celtic Cross;Fort Wood (USA);gr;A;A;NA;NA;NULL;Messrs J F &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370796;Majestic Palace;1;60;7;G;1;La Volta;Var (USA);gr;A;A;NA;NA;NULL;Mr C J Augustin;7;XVD;2024/07/04 12:30;2024/07/04 12:30;7;227369;12.00;83;RACING240 FOR RACING. FOR YOU MR 80 HANDICAP;Open;Turf;MR 80 HANDICAP;1700;5;2;9;7;10;C Zackey;Vaal;7;19;1;2;14.2857142857143;10.5263157894737;1;10;14.2857142857143;21.0526315789474;1;1;14.2857142857143;5.26315789473684;2;2;28.5714285714286;10.5263157894737;5;9;71.4285714285714;47.3684210526316;M/A Azzie;3;33.3333333333333;0;0;0;33.3333333333333;Messrs V Harry, S A Hanna &amp;;;;;;;;;;;;;;;;;;;;
370797;Sacambaya;6;57;2;G;6;Malaga-Belle;Silvano (GER);b;At;A;NA;t;NULL;Mr R Kieswetter &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370798;Festival Of Magic;8;56;3;G;8;Defining Beauty;Jallad (USA);b;A;A;NA;NA;NULL;Messrs W D Jackson &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370799;Grand Crescendo;3;59;6;G;3;Sing Dixie Sing;Western Winter (USA);b;A;A;NA;NA;NULL;Mr L M Nestadt;8;XVD;2024/07/04 12:30;2024/07/04 12:30;7;229583;0;89;NEXT VAAL RACEMEETING TUESDAY 23 JULY MR 73 HANDICAP;Open;Turf;MR 73 HANDICAP;1400;3;11;2;8;1;G Lerena;Vaal;5;18;2;6;40;33.3333333333333;1;7;20;16.6666666666667;0;1;0;5.55555555555556;0;1;0;5.55555555555556;3;11;60;61.1111111111111;C Dawson;7;28.5714285714286;14.2857142857143;14.2857142857143;28.5714285714286;85.7142857142857;Drakenstein Stud (Nom: Mrs G A Rupert);Vaal;12;16.6666666666667;0;8.33333333333333;16.6666666666667;41.6666666666667;0;0;0;0;0;0;0;0;0;0;1;0.8;0.2
370800;Archimides;11;56.5;7;G;11;Bellotto Flash (AUS);Bellotto (USA);gr;AB;A;B;NA;NULL;Mr E Blome;8;XVD;2024/07/04 12:30;2024/07/04 12:30;7;252301;3.25;66;NEXT VAAL RACEMEETING TUESDAY 23 JULY MR 73 HANDICAP;Open;Turf;MR 73 HANDICAP;1400;3;11;2;8;2;J Gates;Vaal;3;6;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;P P Labuschagne;4;0;25;0;0;25;Riethuiskraal Stud;Vaal;11;0;0;0;9.09090909090909;9.09090909090909;0;0;0;0;0;3;0;0;0;0;0;0.966;0.034
370801;Putins Promise;2;60;1;G;2;Pavlova;Jam Alley (AUS);b;At;A;NA;t;NULL;Mr S J Myburgh;8;XVD;2024/07/04 12:30;2024/07/04 12:30;7;219395;5.50;73;NEXT VAAL RACEMEETING TUESDAY 23 JULY MR 73 HANDICAP;Open;Turf;MR 73 HANDICAP;1400;3;11;2;8;3;S Khumalo;Vaal;6;12;0;0;0;0;1;8;16.6666666666667;25;1;2;16.6666666666667;16.6666666666667;1;2;16.6666666666667;16.6666666666667;3;7;50;58.3333333333333;J S Roux;13;7.69230769230769;15.3846153846154;0;7.69230769230769;30.7692307692308;Graystone Stud;Vaal;17;0;11.7647058823529;5.88235294117647;11.7647058823529;29.4117647058824;4;4;4;3;1;4;4;4;3;1;0;0.732;0.268
